field_id,record_id,field_name,qualified_name,level,normalized_type,length,decimal_places,signed,storage_type,pic_raw,is_filler,is_condition,occurs_max,shared_level,source_line
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-COUNT,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-DEP-COUNT,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-DEPENDENCIES.PSR-DEP-COUNT,15,INTEGER,1,0,False,DISPLAY,9(,False,False,,local,25
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-ID,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-DEP-ID,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-DEPENDENCIES.PSR-DEP-ENTRY.PSR-DEP-ID,20,STRING,1,0,False,DISPLAY,X(,False,False,,local,27
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-HARD,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-DEP-HARD,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-DEPENDENCIES.PSR-DEP-ENTRY.PSR-DEP-TYPE.PSR-DEP-HARD,88,CONDITION,0,0,False,N/A,,False,True,,local,29
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-SOFT,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-DEP-SOFT,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-DEPENDENCIES.PSR-DEP-ENTRY.PSR-DEP-TYPE.PSR-DEP-SOFT,88,CONDITION,0,0,False,N/A,,False,True,,local,30
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-DEP-RC,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-DEP-RC,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-DEPENDENCIES.PSR-DEP-ENTRY.PSR-DEP-RC,20,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,31
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-PROGRAM,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-PROGRAM,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-CONTROL.PSR-PROGRAM,15,STRING,1,0,False,DISPLAY,X(,False,False,,local,33
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-PARM,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-PARM,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-CONTROL.PSR-PARM,15,STRING,1,0,False,DISPLAY,X(,False,False,,local,34
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-MAX-RC,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-MAX-RC,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-CONTROL.PSR-MAX-RC,15,SIGNED_INTEGER,1,0,True,DISPLAY,S9(,False,False,,local,35
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-RESTARTABLE,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-RESTARTABLE,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-CONTROL.PSR-RESTART.PSR-RESTARTABLE,88,CONDITION,0,0,False,N/A,,False,True,,local,37
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-NO-RESTART,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-NO-RESTART,PROCESS-SEQUENCE-RECORD.PSR-DATA.PSR-CONTROL.PSR-RESTART.PSR-NO-RESTART,88,CONDITION,0,0,False,N/A,,False,True,,local,38
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-WEEKDAY,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-WEEKDAY,PROCESS-SEQUENCE-RECORD.PSR-SCHEDULE.PSR-ACTIVE-DAYS.PSR-WEEKDAY,88,CONDITION,0,0,False,N/A,,False,True,,local,41
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-WEEKEND,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-WEEKEND,PROCESS-SEQUENCE-RECORD.PSR-SCHEDULE.PSR-ACTIVE-DAYS.PSR-WEEKEND,88,CONDITION,0,0,False,N/A,,False,True,,local,42
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-ALL-DAYS,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-ALL-DAYS,PROCESS-SEQUENCE-RECORD.PSR-SCHEDULE.PSR-ACTIVE-DAYS.PSR-ALL-DAYS,88,CONDITION,0,0,False,N/A,,False,True,,local,43
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-LAST-DAY,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-LAST-DAY,PROCESS-SEQUENCE-RECORD.PSR-SCHEDULE.PSR-MONTH-END.PSR-LAST-DAY,88,CONDITION,0,0,False,N/A,,False,True,,local,45
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-SKIP-HOL,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-SKIP-HOL,PROCESS-SEQUENCE-RECORD.PSR-SCHEDULE.PSR-HOLIDAY-RUN.PSR-SKIP-HOL,88,CONDITION,0,0,False,N/A,,False,True,,local,47
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-RUN-HOL,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-RUN-HOL,PROCESS-SEQUENCE-RECORD.PSR-SCHEDULE.PSR-HOLIDAY-RUN.PSR-RUN-HOL,88,CONDITION,0,0,False,N/A,,False,True,,local,48
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-RECOVERY-PGM,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-RECOVERY-PGM,PROCESS-SEQUENCE-RECORD.PSR-RECOVERY.PSR-RECOVERY-PGM,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,50
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-RECOVERY-PARM,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-RECOVERY-PARM,PROCESS-SEQUENCE-RECORD.PSR-RECOVERY.PSR-RECOVERY-PARM,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,51
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-ERROR-LIMIT,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-ERROR-LIMIT,PROCESS-SEQUENCE-RECORD.PSR-RECOVERY.PSR-ERROR-LIMIT,10,INTEGER,1,0,False,DISPLAY,9(,False,False,,local,52
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-CREATE-DATE,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-CREATE-DATE,PROCESS-SEQUENCE-RECORD.PSR-AUDIT.PSR-CREATE-DATE,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,54
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-CREATE-USER,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-CREATE-USER,PROCESS-SEQUENCE-RECORD.PSR-AUDIT.PSR-CREATE-USER,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,55
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-UPDATE-DATE,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-UPDATE-DATE,PROCESS-SEQUENCE-RECORD.PSR-AUDIT.PSR-UPDATE-DATE,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,56
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-UPDATE-USER,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-UPDATE-USER,PROCESS-SEQUENCE-RECORD.PSR-AUDIT.PSR-UPDATE-USER,10,STRING,1,0,False,DISPLAY,X(,False,False,,local,57
FLD-REC-PRCSEQ-PROCESS-SEQUENCE-RECORD-PSR-FILLER,REC-PRCSEQ-PROCESS-SEQUENCE-RECORD,PSR-FILLER,PROCESS-SEQUENCE-RECORD.PSR-FILLER,5,STRING,1,0,False,DISPLAY,X(,False,False,,local,58
FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0065,REC-PRCSEQ-STANDARD-SEQUENCES,FILLER_0065,STANDARD-SEQUENCES.SEQ-START-OF-DAY.FILLER_0065,10,STRING,1,0,False,DISPLAY,X(,True,False,,local,65
FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0066,REC-PRCSEQ-STANDARD-SEQUENCES,FILLER_0066,STANDARD-SEQUENCES.SEQ-START-OF-DAY.FILLER_0066,10,STRING,1,0,False,DISPLAY,X(,True,False,,local,66
FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0067,REC-PRCSEQ-STANDARD-SEQUENCES,FILLER_0067,STANDARD-SEQUENCES.SEQ-START-OF-DAY.FILLER_0067,10,STRING,1,0,False,DISPLAY,X(,True,False,,local,67
FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0069,REC-PRCSEQ-STANDARD-SEQUENCES,FILLER_0069,STANDARD-SEQUENCES.SEQ-MAIN-PROCESS.FILLER_0069,10,STRING,1,0,False,DISPLAY,X(,True,False,,local,69
FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0070,REC-PRCSEQ-STANDARD-SEQUENCES,FILLER_0070,STANDARD-SEQUENCES.SEQ-MAIN-PROCESS.FILLER_0070,10,STRING,1,0,False,DISPLAY,X(,True,False,,local,70
FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0071,REC-PRCSEQ-STANDARD-SEQUENCES,FILLER_0071,STANDARD-SEQUENCES.SEQ-MAIN-PROCESS.FILLER_0071,10,STRING,1,0,False,DISPLAY,X(,True,False,,local,71
FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0073,REC-PRCSEQ-STANDARD-SEQUENCES,FILLER_0073,STANDARD-SEQUENCES.SEQ-END-OF-DAY.FILLER_0073,10,STRING,1,0,False,DISPLAY,X(,True,False,,local,73
FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0074,REC-PRCSEQ-STANDARD-SEQUENCES,FILLER_0074,STANDARD-SEQUENCES.SEQ-END-OF-DAY.FILLER_0074,10,STRING,1,0,False,DISPLAY,X(,True,False,,local,74
FLD-REC-PRCSEQ-STANDARD-SEQUENCES-FILLER_0075,REC-PRCSEQ-STANDARD-SEQUENCES,FILLER_0075,STANDARD-SEQUENCES.SEQ-END-OF-DAY.FILLER_0075,10,STRING,1,0,False,DISPLAY,X(,True,False,,local,75
